timestamp,timestamp_sample,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,delta_heading,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,heading_good_for_control,xy_global,z_global,dist_bottom_valid,dist_bottom_sensor_bitfield,dead_reckoning
434884737,434882789,423422529,43.781866099999995,-79.4664899,0.08781827,-0.1447683,-0.42245418,-0.25574833,0.008028043,2.2460022,-0.3245988,-0.04093196,-0.9582964,-1.0235426,-0.005967029,0.0119490735,-0.037355017,1.9296516,1.6150761,-3.427409,1.5970291,0.080786,202.30101,1.2869952,0.35074374,0.29962334,0.14456327,0.10313823,inf,inf,inf,inf,1,1,1,1,10,13,2,2,3,0,1,1,0,0,0
434983606,434981973,423422529,43.781866099999995,-79.4664899,0.045482557,-0.14349782,-0.53308815,-0.25574833,0.008028043,2.2460022,-0.33477685,-0.019716905,-0.8440648,-0.9237188,-0.005967029,0.0119490735,-0.037355017,-2.9002018,0.9511358,2.9693055,1.5954717,0.080786,202.30101,1.3976291,0.342121,0.29438162,0.1392645,0.10126246,inf,inf,inf,inf,1,1,1,1,10,13,2,2,3,0,1,1,0,0,0
435082689,435081156,423422529,43.781866099999995,-79.4664899,0.0035072216,-0.13939363,-0.6335721,-0.25574833,0.008028043,2.2460022,-0.31248853,0.018122967,-0.78172165,-0.87096727,-0.005967029,0.0119490735,-0.037355017,1.2590294,-1.0074393,5.2653193,1.5949148,0.080786,202.30101,1.4981132,0.35054997,0.29926732,0.14332274,0.10304257,inf,inf,inf,inf,1,1,1,1,10,13,2,2,3,0,1,1,0,0,0
435181879,435180340,423422529,43.781866099999995,-79.4664899,-0.037411887,-0.13840257,-0.73379004,-0.25574833,0.008028043,2.2460022,-0.30810225,0.037937265,-0.72863317,-0.833437,-0.005967029,0.0119490735,-0.037355017,1.9342663,0.57272494,-1.6835802,1.594548,0.080786,202.30101,1.598331,0.34197542,0.294051,0.13818376,0.101176016,inf,inf,inf,inf,1,1,1,1,10,13,2,2,3,0,1,1,0,0,0
435281232,435279524,423422529,43.781866099999995,-79.4664899,-0.07496397,-0.13594827,-0.82286227,-0.25574833,0.008028043,2.2460022,-0.29661936,0.062065747,-0.651399,-0.76489925,-0.005967029,0.0119490735,-0.037355017,-2.61489,1.4095608,0.8093271,1.594324,0.080786,202.30101,1.6874032,0.35035866,0.29891956,0.14216422,0.10295166,inf,inf,inf,inf,1,1,1,1,10,13,2,2,3,0,1,1,0,0,0
435380545,435378708,423422529,43.781866099999995,-79.4664899,-0.09594595,-0.130107,-0.91396487,-0.25574833,0.008028043,2.2460022,-0.2539325,0.083736666,-0.5871048,-0.71683764,-0.005967029,0.0119490735,-0.037355017,-2.7965195,0.643871,2.0025918,1.6386333,0.05086324,202.30101,1.7785058,0.34179628,0.29371473,0.13514203,0.10108511,inf,inf,inf,inf,1,1,1,1,10,13,2,2,4,0,1,1,0,0,0
435479676,435477899,423422529,43.781866099999995,-79.4664899,-0.11238376,-0.12192944,-0.99358255,-0.25574833,0.008028043,2.2460022,-0.2118785,0.10494813,-0.53036004,-0.66911864,-0.005967029,0.0119490735,-0.037355017,2.2151084,1.7454708,-3.766003,1.6248536,0.05086324,202.30101,1.8581235,0.34997064,0.2985708,0.1388798,0.102853715,inf,inf,inf,inf,1,1,1,1,10,13,2,2,4,0,1,1,0,0,0
435578908,435577075,423422529,43.781866099999995,-79.4664899,-0.122880325,-0.11173383,-1.073645,-0.25574833,0.008028043,2.2460022,-0.18266754,0.11882715,-0.46189347,-0.6158909,-0.005967029,0.0119490735,-0.037355017,-0.10384224,1.486858,-0.6590635,1.6119909,0.05086324,202.30101,1.9381859,0.34159744,0.2944004,0.13616194,0.10116315,inf,inf,inf,inf,1,1,1,1,10,13,2,2,4,0,1,1,0,0,0
435677884,435676262,423422529,43.781866099999995,-79.4664899,-0.1320248,-0.10038637,-1.1435847,-0.25574833,0.008028043,2.2460022,-0.15523663,0.12170212,-0.39301038,-0.5562479,-0.005967029,0.0119490735,-0.037355017,-1.7580612,1.203759,1.4398938,1.6020678,0.05086324,202.30101,2.0081258,0.34954792,0.29929167,0.14379705,0.10294847,inf,inf,inf,inf,1,1,1,1,10,13,2,2,4,0,1,1,0,0,0
435786206,435784461,423422529,43.781866099999995,-79.4664899,-0.13824041,-0.08338584,-1.2207826,-0.25574833,0.008028043,2.2460022,-0.12379805,0.14507633,-0.35120383,-0.53071004,-0.005967029,0.0119490735,-0.037355017,-0.58728814,1.380528,-3.632052,1.5944296,0.05086324,202.30101,2.0853236,0.34192953,0.29463947,0.14439124,0.10126213,inf,inf,inf,inf,1,1,1,1,10,13,2,2,4,0,1,1,0,0,0
