timestamp,timestamp_sample,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
1001903872,1001902572,0.74256164,0.002876576,-0.017685777,0.669538,0.99999213,6.865548e-10,6.6948846e-10,-0.0039676814,5
1001953270,1001952213,0.7415573,0.0031192915,-0.017143093,0.67066324,0.99999213,6.865548e-10,6.6948846e-10,-0.0039676814,5
1002002738,1002001762,0.7406611,0.0023611356,-0.015481421,0.67169636,0.99999213,6.865548e-10,6.6948846e-10,-0.0039676814,5
1002052494,1002051403,0.7398524,0.00200524,-0.012566202,0.67264897,0.99999213,6.865548e-10,6.6948846e-10,-0.0039676814,5
1002106700,1002105506,0.73911566,0.0011268507,-0.0097100185,0.67350763,0.99999213,6.865548e-10,6.6948846e-10,-0.0039676814,5
1002151778,1002150592,0.7384459,0.0002818121,-0.0078567155,0.67426693,0.99999213,6.865548e-10,6.6948846e-10,-0.0039676814,5
1002201279,1002200141,0.73777276,-0.0010141074,-0.0065595806,0.6750165,0.99999213,6.865548e-10,6.6948846e-10,-0.0039676814,5
1002255308,1002254244,0.7373496,-0.0022816006,-0.0056728655,0.67548376,0.99999213,6.865548e-10,6.6948846e-10,-0.0039676814,5
1002305039,1002303885,0.737183,-0.0028264394,-0.0057465048,0.6756628,0.99999213,6.865548e-10,6.6948846e-10,-0.0039676814,5
1002354602,1002353448,0.7369727,-0.0026161496,-0.006183967,0.67588913,0.99999213,6.865548e-10,6.6948846e-10,-0.0039676814,5
1002404269,1002403075,0.7369944,-0.002065638,-0.0069598164,0.6758599,0.99999213,6.865548e-10,6.6948846e-10,-0.0039676814,5
1002453756,1002452624,0.7370792,-0.0014499798,-0.008118449,0.6757561,0.99999213,6.865548e-10,6.6948846e-10,-0.0039676814,5
1002503390,1002502265,0.737319,-0.00042295875,-0.009386237,0.6754795,0.99999213,6.865548e-10,6.6948846e-10,-0.0039676814,5
1002552818,1002551814,0.73749053,0.0004946492,-0.009254699,0.675294,0.99999213,6.865548e-10,6.6948846e-10,-0.0039676814,5
1002602567,1002601454,0.73758644,0.00064470706,-0.010016315,0.6751782,0.99999213,6.865548e-10,6.6948846e-10,-0.0039676814,5
1002652091,1002651003,0.7378248,0.001483554,-0.009847643,0.6749189,0.99999213,6.865548e-10,6.6948846e-10,-0.0039676814,5
1002701980,1002700651,0.73825693,0.0024745404,-0.009119002,0.6744535,0.99999213,6.865548e-10,6.6948846e-10,-0.0039676814,5
1002751297,1002750193,0.7389928,0.002994634,-0.009175182,0.6736442,0.99999213,6.865548e-10,6.6948846e-10,-0.0039676814,5
1002805328,1002804297,0.7400138,0.0028884793,-0.009108865,0.6725239,0.99999213,6.865548e-10,6.6948846e-10,-0.0039676814,5
1002855245,1002853937,0.7409138,0.0019342859,-0.008494634,0.6715436,0.99999213,6.865548e-10,6.6948846e-10,-0.0039676814,5
1002904801,1002903486,0.74177146,0.0012272585,-0.007988095,0.6706041,0.99999213,6.865548e-10,6.6948846e-10,-0.0039676814,5
1002954342,1002953127,0.7427413,0.000651649,-0.00733601,0.669538,0.99999213,6.865548e-10,6.6948846e-10,-0.0039676814,5
1003003828,1003002676,0.7436266,-0.00022492302,-0.0064352085,0.66856426,0.99999213,6.865548e-10,6.6948846e-10,-0.0039676814,5
1003053598,1003052316,0.74437207,-0.0010044522,-0.006229857,0.6677354,0.99999213,6.865548e-10,6.6948846e-10,-0.0039676814,5
1003102865,1003101867,0.74496365,-0.0016263812,-0.006048124,0.6670757,0.99999213,6.865548e-10,6.6948846e-10,-0.0039676814,5
1003152805,1003151506,0.74552375,-0.0015240606,-0.006354374,0.66644704,0.99999213,6.865548e-10,6.6948846e-10,-0.0039676814,5
1003202173,1003201057,0.7460933,-0.001317305,-0.006079046,0.66581243,0.99999213,6.865548e-10,6.6948846e-10,-0.0039676814,5
1003252151,1003250696,0.7465368,-0.0014489278,-0.004944584,0.6653243,0.99999213,6.865548e-10,6.6948846e-10,-0.0039676814,5
1003305865,1003304799,0.7466789,-0.0018134963,-0.00503898,0.6651632,0.99999213,6.865548e-10,6.6948846e-10,-0.0039676814,5
1003351030,1003349885,0.7467637,-0.00257406,-0.005718838,0.6650599,0.99999213,6.865548e-10,6.6948846e-10,-0.0039676814,5
1003405046,1003403989,0.74676913,-0.0030132716,-0.007256234,0.66503704,0.99999213,6.865548e-10,6.6948846e-10,-0.0039676814,5
1003450151,1003449075,0.74665403,-0.0037554225,-0.008332031,0.6651498,0.99999213,6.865548e-10,6.6948846e-10,-0.0039676814,5
1003504348,1003503179,0.74648803,-0.0034848768,-0.008727157,0.66533256,0.99999213,6.865548e-10,6.6948846e-10,-0.0039676814,5
1003554437,1003552727,0.7465271,-0.0035625808,-0.010207715,0.6652672,0.99999213,6.865548e-10,6.6948846e-10,-0.0039676814,5
1003603434,1003602368,0.74681675,-0.0032054805,-0.010254163,0.6649432,0.99999213,6.865548e-10,6.6948846e-10,-0.0039676814,5
1003652917,1003651917,0.74719423,-0.003558989,-0.010659873,0.66451085,0.99999213,6.865548e-10,6.6948846e-10,-0.0039676814,5
1003702954,1003701558,0.7476993,-0.0035275877,-0.011281124,0.6639323,0.99999213,6.865548e-10,6.6948846e-10,-0.0039676814,5
1003752623,1003751108,0.7484007,-0.0030376234,-0.012593647,0.6631204,0.99999213,6.865548e-10,6.6948846e-10,-0.0039676814,5
1003802088,1003800759,0.74926543,-0.002272448,-0.0145732835,0.66210556,0.99999213,6.865548e-10,6.6948846e-10,-0.0039676814,5
1003856496,1003854851,0.7500319,-0.00040638476,-0.01699349,0.6611833,0.99999213,6.865548e-10,6.6948846e-10,-0.0039676814,5
1003905723,1003904401,0.75084275,0.00026305942,-0.019145684,0.66020346,0.99999213,6.865548e-10,6.6948846e-10,-0.0039676814,5
1003951187,1003949486,0.7516148,0.0007083256,-0.020915978,0.6592703,0.99999213,6.865548e-10,6.6948846e-10,-0.0039676814,5
1004004804,1004003589,0.752655,0.00040319952,-0.02283506,0.658019,0.99999213,6.865548e-10,6.6948846e-10,-0.0039676814,5
