timestamp,timestamp_sample,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,delta_heading,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,heading_good_for_control,xy_global,z_global,dist_bottom_valid,dist_bottom_sensor_bitfield,dead_reckoning
998349260,998345313,989553489,43.781812599999995,-79.4664648,-0.226901,-0.15491612,-0.7983299,-0.033358477,0.0802805,-1.4530041,-0.13395686,0.10719788,-0.6094873,-0.6034882,-0.005967029,0.0119490735,-0.037355017,0.12700437,0.73653954,-0.51731896,1.4401181,0.05086324,189.69801,1.2140591,0.33018884,0.28749022,0.13280311,0.09957709,inf,inf,inf,inf,1,1,1,1,12,18,2,2,4,0,1,1,0,0,0
998456137,998453519,989553489,43.781812599999995,-79.4664648,-0.24312446,-0.14067155,-0.86981165,-0.033358477,0.0802805,-1.4530041,-0.09506767,0.09633413,-0.5734419,-0.57490027,-0.005967029,0.0119490735,-0.037355017,-1.6401099,0.17017348,2.2700462,1.4413166,0.05086324,189.69801,1.2855408,0.33889124,0.2929478,0.13724831,0.101574734,inf,inf,inf,inf,1,1,1,1,12,18,2,2,4,0,1,1,0,0,0
998555929,998552710,989553489,43.781812599999995,-79.4664648,-0.25317976,-0.12742618,-0.93499404,-0.033358477,0.0802805,-1.4530041,-0.05715241,0.10937677,-0.5598992,-0.5688512,-0.005967029,0.0119490735,-0.037355017,0.8871834,-0.17223229,-0.5070692,1.4418962,0.05086324,189.69801,1.3507233,0.330723,0.28772777,0.13280594,0.09969465,inf,inf,inf,inf,1,1,1,1,12,18,2,2,4,0,1,1,0,0,0
998653418,998651905,989553489,43.781812599999995,-79.4664648,-0.25542805,-0.11138512,-0.99864495,-0.033358477,0.0802805,-1.4530041,-0.03250234,0.11064001,-0.52658296,-0.54351485,-0.005967029,0.0119490735,-0.037355017,-1.5989642,2.0451689,-1.6324521,1.4422069,0.05086324,189.69801,1.4143741,0.33869973,0.29256317,0.13685173,0.101500064,inf,inf,inf,inf,1,1,1,1,12,18,2,2,4,0,1,1,0,0,0
998755039,998751089,989553489,43.781812599999995,-79.4664648,-0.25567362,-0.09809038,-1.0585293,-0.033358477,0.0802805,-1.4530041,0.0084967,0.09388411,-0.47749728,-0.5018488,-0.005967029,0.0119490735,-0.037355017,-0.0669372,-0.295364,1.8855281,1.4451551,0.05086324,189.69801,1.4742584,0.33056512,0.2873588,0.13242343,0.0996262,inf,inf,inf,inf,1,1,1,1,12,18,2,2,4,0,1,1,0,0,0
998852203,998850279,989553489,43.781812599999995,-79.4664648,-0.25819033,-0.09011531,-1.1154102,-0.033358477,0.0802805,-1.4530041,0.031759046,0.07249108,-0.45880884,-0.4896738,-0.005967029,0.0119490735,-0.037355017,0.15124318,-2.6647232,3.9464674,1.4489559,0.05086324,189.69801,1.5311394,0.33852,0.29217917,0.13644674,0.101429366,inf,inf,inf,inf,1,1,1,1,12,18,2,2,4,0,1,1,0,0,0
998952663,998949469,989553489,43.781812599999995,-79.4664648,-0.25803775,-0.08322073,-1.1690575,-0.033358477,0.0802805,-1.4530041,0.04986495,0.073758684,-0.44957253,-0.48541048,-0.005967029,0.0119490735,-0.037355017,0.61355793,-0.13834438,-0.8525468,1.4521313,0.05086324,189.69801,1.5847867,0.3304132,0.28795987,0.13209203,0.09971806,inf,inf,inf,inf,1,1,1,1,12,18,2,2,4,0,1,1,0,0,0
999050257,999048667,989553489,43.781812599999995,-79.4664648,-0.2579146,-0.07468868,-1.2184798,-0.033358477,0.0802805,-1.4530041,0.059519216,0.05741093,-0.40601304,-0.44444513,-0.005967029,0.0119490735,-0.037355017,0.06917554,0.34027565,-0.6726885,1.4538131,0.05086324,189.69801,1.6342089,0.33835092,0.2928198,0.13619614,0.10153296,inf,inf,inf,inf,1,1,1,1,12,18,2,2,4,0,1,1,0,0,0
999151777,999147854,989553489,43.781812599999995,-79.4664648,-0.25493884,-0.06723171,-1.2630228,-0.033358477,0.0802805,-1.4530041,0.06220791,0.053581435,-0.35887465,-0.3991957,-0.005967029,0.0119490735,-0.037355017,-2.0308993,1.5473189,-0.7395614,1.4455911,-0.007935383,189.69801,1.678752,0.33033103,0.28760573,0.13061121,0.0996605,inf,inf,inf,inf,1,1,1,1,12,18,2,2,5,0,1,1,0,0,0
999249345,999247038,989553489,43.781812599999995,-79.4664648,-0.24803084,-0.056659814,-1.3018728,-0.033358477,0.0802805,-1.4530041,0.08554763,0.025362553,-0.30430874,-0.34550396,-0.005967029,0.0119490735,-0.037355017,0.17282961,-1.0100598,1.7699721,1.447058,-0.007935383,189.69801,1.717602,0.33815894,0.29245603,0.13199641,0.10147342,inf,inf,inf,inf,1,1,1,1,12,18,2,2,5,0,1,1,0,0,0
